"city_name","ebird_code","common_name","scientific_name","species_category","number_of_non_zero_frequency","longest_run_of_non_zero_frequency","smallest_precision"
"Cali","bahtan1","Bay-headed Tanager","Tangara gyrola","species","48","48","20"
"Cali","rehbar1","Red-headed Barbet","Eubucco bourcierii","species","48","48","20"
"Cali","moctyr1","Mouse-colored Tyrannulet","Phaeomyias murina","species","48","48","20"
"Cali","linwoo1","Lineated Woodpecker","Dryocopus lineatus","species","48","48","20"
"Cali","grapic1","Grayish Piculet","Picumnus granadensis","species","48","48","20"
"Cali","sobtyr1","Southern Beardless-Tyrannulet","Camptostoma obsoletum","species","48","48","20"
"Cali","snoegr","Snowy Egret","Egretta thula","species","48","48","20"
"Cali","greher1","Green Hermit","Phaethornis guy","species","48","48","20"
"Cali","weseme1","Western Emerald","Chlorostilbon melanorhynchus","species","48","48","20"
"Cali","megtan1","Metallic-green Tanager","Tangara labradorides","species","48","48","20"
"Cali","blwsal1","Black-winged Saltator","Saltator atripennis","species","48","48","20"
"Cali","sthwoo1","Streak-headed Woodcreeper","Lepidocolaptes souleyetii","species","48","48","20"
"Cali","compot1","Common Potoo","Nyctibius griseus","species","48","48","20"
"Cali","yelwar","Yellow Warbler","Setophaga petechia","species","36","20","20"
"Cali","blbgra1","Blue-black Grassquit","Volatinia jacarina","species","48","48","20"
"Cali","littin1","Little Tinamou","Crypturellus soui","species","48","48","20"
"Cali","strher","Striated Heron","Butorides striata","species","48","48","20"
"Cali","whcswi","White-collared Swift","Streptoprocne zonaris","species","48","48","20"
"Cali","bortai1","Booted Racket-tail","Ocreatus underwoodii","species","48","48","20"
"Cali","guitan1","Guira Tanager","Hemithraupis guira","species","48","48","20"
"Cali","whiwre1","Whiskered Wren","Pheugopedius mystacalis","species","48","48","20"
"Cali","blctan1","Black-capped Tanager","Stilpnia heinei","species","48","48","20"
"Cali","yectyr1","Yellow-crowned Tyrannulet","Tyrannulus elatus","species","48","48","20"
"Cali","crrtou1","Crimson-rumped Toucanet","Aulacorhynchus haematopygus","species","48","48","20"
"Cali","bwmtan1","Blue-winged Mountain-Tanager","Anisognathus somptuosus","species","48","48","20"
"Cali","swathr","Swainson's Thrush","Catharus ustulatus","species","32","19","20"
"Cali","ccbfin","Chestnut-capped Brushfinch","Arremon brunneinucha","species","48","48","20"
"Cali","refspi1","Red-faced Spinetail","Cranioleuca erythrops","species","48","48","20"
"Cali","gocfly1","Golden-crowned Flycatcher","Myiodynastes chrysocephalus","species","48","48","20"
"Cali","brcvir1","Brown-capped Vireo","Vireo leucophrys","species","48","48","20"
"Cali","yebori1","Yellow-backed Oriole","Icterus chrysater","species","48","48","20"
"Cali","chwqua1","Chestnut Wood-Quail","Odontophorus hyperythrus","species","48","48","20"
"Cali","gycwor1","Gray-cowled Wood-Rail","Aramides cajaneus","species","48","48","20"
"Cali","apifly1","Apical Flycatcher","Myiarchus apicalis","species","48","48","20"
"Cali","crowoo1","Crowned Woodnymph","Thalurania colombica","species","48","48","20"
"Cali","batpig1","Band-tailed Pigeon","Patagioenas fasciata","species","48","48","20"
"Cali","burwar1","Buff-rumped Warbler","Myiothlypis fulvicauda","species","48","48","20"
"Cali","andcot1","Andean Cock-of-the-rock","Rupicola peruvianus","species","48","48","20"
"Cali","azaspi1","Azara's Spinetail","Synallaxis azarae","species","48","48","20"
"Cali","yeofly1","Yellow-olive Flycatcher","Tolmomyias sulphurescens","species","48","48","20"
"Cali","grethr1","Great Thrush","Turdus fuscater","species","48","48","20"
"Cali","ywcpar","Yellow-crowned Parrot","Amazona ochrocephala","species","48","48","20"
"Cali","thswar1","Three-striped Warbler","Basileuterus tristriatus","species","48","48","20"
"Cali","cattyr","Cattle Tyrant","Machetornis rixosa","species","48","48","20"
"Cali","acowoo","Acorn Woodpecker","Melanerpes formicivorus","species","48","48","20"
"Cali","goowoo1","Golden-olive Woodpecker","Colaptes rubiginosus","species","48","48","20"
"Cali","lesgol","Lesser Goldfinch","Spinus psaltria","species","48","48","20"
"Cali","pavpig2","Pale-vented Pigeon","Patagioenas cayennensis","species","48","48","20"
"Cali","grnjay","Green Jay","Cyanocorax yncas","species","48","48","20"
"Cali","bbwduc","Black-bellied Whistling-Duck","Dendrocygna autumnalis","species","48","48","20"
"Cali","jetant1","Jet Antbird","Cercomacra nigricans","species","48","48","20"
"Cali","rinkin1","Ringed Kingfisher","Megaceryle torquata","species","48","48","20"
"Cali","scptyr1","Scale-crested Pygmy-Tyrant","Lophotriccus pileatus","species","48","48","20"
"Cali","rucwar1","Russet-crowned Warbler","Myiothlypis coronata","species","48","48","20"
"Cali","sactan1","Saffron-crowned Tanager","Tangara xanthocephala","species","48","48","20"
"Cali","souemt1","Southern Emerald-Toucanet","Aulacorhynchus albivitta","species","48","48","20"
"Cali","blbpep1","Black-billed Peppershrike","Cyclarhis nigrirostris","species","48","48","20"
"Cali","monwoo1","Montane Woodcreeper","Lepidocolaptes lacrymiger","species","48","48","20"
"Cali","andeme1","Andean Emerald","Amazilia franciae","species","48","48","20"
"Cali","gontan1","Golden-naped Tanager","Chalcothraupis ruficervix","species","48","48","20"
"Cali","gabfru1","Green-and-black Fruiteater","Pipreola riefferii","species","48","48","20"
"Cali","chbwre1","Chestnut-breasted Wren","Cyphorhinus thoracicus","species","48","48","20"
"Cali","cratan1","Crested Ant-Tanager","Habia cristata","species","48","48","20"
"Cali","mouela1","Mountain Elaenia","Elaenia frantzii","species","48","48","20"
"Cali","coltro1","Collared Trogon","Trogon collaris","species","48","48","20"
"Cali","bunibi1","Buff-necked Ibis","Theristicus caudatus","species","48","48","20"
"Cali","brvear1","Brown Violetear","Colibri delphinae","species","48","48","20"
"Cali","spehum1","Speckled Hummingbird","Adelomyia melanogenys","species","48","48","20"
"Cali","glbthr1","Glossy-black Thrush","Turdus serranus","species","48","48","20"
"Cali","neocor","Neotropic Cormorant","Phalacrocorax brasilianus","species","47","29","20"
"Cali","scnpar1","Scaly-naped Parrot","Amazona mercenarius","species","48","48","20"
"Cali","whtdov","White-tipped Dove","Leptotila verreauxi","species","48","48","20"
"Cali","canwar","Canada Warbler","Cardellina canadensis","species","32","19","20"
"Cali","amekes","American Kestrel","Falco sparverius","species","48","48","20"
"Cali","wnbfin1","White-naped Brushfinch","Atlapetes albinucha","species","48","48","20"
"Cali","atbtan1","Ashy-throated Chlorospingus","Chlorospingus canigularis","species","48","48","20"
"Cali","strfly1","Streaked Flycatcher","Myiodynastes maculatus","species","48","48","20"
"Cali","broinc1","Bronzy Inca","Coeligena coeligena","species","48","48","20"
"Cali","chcant2","Chestnut-crowned Antpitta","Grallaria ruficapilla","species","48","48","20"
"Cali","blnchl1","Blue-naped Chlorophonia","Chlorophonia cyanea","species","48","48","20"
"Cali","orbeup1","Orange-bellied Euphonia","Euphonia xanthogaster","species","48","48","20"
"Cali","spobar1","Spotted Barbtail","Premnoplex brunnescens","species","48","48","20"
"Cali","plaant1","Plain Antvireo","Dysithamnus mentalis","species","48","48","20"
"Cali","strxen1","Streaked Xenops","Xenops rutilans","species","48","48","20"
"Cali","gohque1","Golden-headed Quetzal","Pharomachrus auriceps","species","48","48","20"
"Cali","scaant1","Scaled Antpitta","Grallaria guatimalensis","species","48","48","20"
"Cali","heptan","Hepatic Tanager","Piranga flava","species","48","48","20"
"Cali","barpar1","Barred Parakeet","Bolborhynchus lineola","species","48","48","20"
"Cali","smbwoo1","Smoky-brown Woodpecker","Dryobates fumigatus","species","48","48","20"
"Cali","bestan1","Beryl-spangled Tanager","Tangara nigroviridis","species","48","48","20"
"Cali","bawwar","Black-and-white Warbler","Mniotilta varia","species","32","17","20"
"Cali","mofgle1","Montane Foliage-gleaner","Anabacerthia striaticollis","species","48","48","20"
"Cali","putwoo1","Purple-throated Woodstar","Philodice mitchellii","species","48","48","20"
"Cali","tromoc","Tropical Mockingbird","Mimus gilvus","species","48","48","20"
"Cali","siwgua1","Sickle-winged Guan","Chamaepetes goudotii","species","48","48","20"
"Cali","trsowl","Tropical Screech-Owl","Megascops choliba","species","48","48","20"
"Cali","blctan2","Blue-capped Tanager","Thraupis cyanocephala","species","48","48","20"
"Cali","fabbri1","Fawn-breasted Brilliant","Heliodoxa rubinoides","species","48","48","20"
"Cali","grepuf1","Greenish Puffleg","Haplophaedia aureliae","species","48","48","20"
"Cali","obnthr1","Orange-billed Nightingale-Thrush","Catharus aurantiirostris","species","48","48","20"
"Cali","pirfly1","Piratic Flycatcher","Legatus leucophaius","species","48","48","20"
"Cali","rusflo1","Rusty Flowerpiercer","Diglossa sittoides","species","47","33","20"
"Cali","lifgle1","Lineated Foliage-gleaner","Syndactyla subalaris","species","48","48","20"
"Cali","bcnher","Black-crowned Night-Heron","Nycticorax nycticorax","species","46","34","20"
"Cali","greani1","Greater Ani","Crotophaga major","species","48","48","20"
"Cali","cinfly2","Cinnamon Flycatcher","Pyrrhomyias cinnamomeus","species","48","48","20"
"Cali","moucac1","Mountain Cacique","Cacicus chrysonotus","species","46","37","20"
"Cali","grysee1","Gray Seedeater","Sporophila intermedia","species","48","48","20"
"Cali","swatan1","Swallow Tanager","Tersina viridis","species","48","48","20"
"Cali","lotsyl1","Long-tailed Sylph","Aglaiocercus kingii","species","48","48","20"
"Cali","gocman1","Golden-collared Manakin","Manacus vitellinus","species","48","48","20"
"Cali","greegr","Great Egret","Ardea alba","species","48","48","20"
"Cali","reevir1","Red-eyed Vireo","Vireo olivaceus","species","48","48","20"
"Cali","wtqdov1","White-throated Quail-Dove","Zentrygon frenata","species","48","48","20"
"Cali","goreup1","Golden-rumped Euphonia","Euphonia cyanocephala","species","48","48","20"
"Cali","relpar","Red-lored Parrot","Amazona autumnalis","species","48","48","20"
"Cali","whwbec1","White-winged Becard","Pachyramphus polychopterus","species","48","48","20"
"Cali","lobsta1","Long-billed Starthroat","Heliomaster longirostris","species","46","34","20"
"Cali","shtstr1","Sharp-tailed Streamcreeper","Lochmias nematura","species","48","48","20"
"Cali","whcdip1","White-capped Dipper","Cinclus leucocephalus","species","47","43","20"
"Cali","blatap1","Blackish Tapaculo","Scytalopus latrans","species","45","31","20"
"Cali","slaspi1","Slaty Spinetail","Synallaxis brachyura","species","47","43","20"
"Cali","brwhaw","Broad-winged Hawk","Buteo platypterus","species","32","19","20"
"Cali","grnkin","Green Kingfisher","Chloroceryle americana","species","47","26","20"
"Cali","crecar1","Crested Caracara","Caracara cheriway","species","48","48","20"
"Cali","whsflo1","White-sided Flowerpiercer","Diglossa albilatera","species","48","48","20"
"Cali","slcsee1","Slate-colored Seedeater","Sporophila schistacea","species","47","29","20"
"Cali","strcuc1","Striped Cuckoo","Tapera naevia","species","46","27","20"
"Cali","nartap2","Nariño tapaculo","Scytalopus vicinior","species","48","48","20"
"Cali","fotfly","Fork-tailed Flycatcher","Tyrannus savana","species","48","48","20"
"Cali","stctre1","Streak-capped Treehunter","Thripadectes virgaticeps","species","48","48","20"
"Cali","acafly","Acadian Flycatcher","Empidonax virescens","species","32","17","20"
"Cali","wfwduc1","White-faced Whistling-Duck","Dendrocygna viduata","species","46","45","20"
"Cali","butcor1","Buff-tailed Coronet","Boissonneaua flavescens","species","44","29","20"
"Cali","vabtyr1","Variegated Bristle-Tyrant","Phylloscartes poecilotis","species","47","24","20"
"Cali","gcrwar","Golden-crowned Warbler","Basileuterus culicivorus","species","48","48","20"
"Cali","stnfly1","Streak-necked Flycatcher","Mionectes striaticollis","species","47","33","20"
"Cali","ruboro1","Russet-backed Oropendola","Psarocolius angustifrons","species","48","48","20"
"Cali","ocbfly1","Ochre-bellied Flycatcher","Mionectes oleagineus","species","45","18","20"
"Cali","tabher1","Tawny-bellied Hermit","Phaethornis syrmatophorus","species","47","43","20"
"Cali","spvear1","Sparkling Violetear","Colibri coruscans","species","48","48","20"
"Cali","rubfly2","Rufous-breasted Flycatcher","Leptopogon rufipectus","species","42","32","20"
"Cali","barbec1","Barred Becard","Pachyramphus versicolor","species","46","22","20"
"Cali","tortyr1","Torrent Tyrannulet","Serpophaga cinerea","species","46","33","20"
"Cali","turvul","Turkey Vulture","Cathartes aura","species","48","48","20"
"Cali","aplfal","Aplomado Falcon","Falco femoralis","species","48","48","20"
"Cali","lesvio1","Lesser Violetear","Colibri cyanotus","species","41","25","20"
"Cali","motowl","Mottled Owl","Ciccaba virgata","species","47","35","20"
"Cali","paefly1","Pale-edged Flycatcher","Myiarchus cephalotes","species","47","45","20"
"Cali","yebsis1","Yellow-bellied Siskin","Spinus xanthogastrus","species","47","38","20"
"Cali","comgal1","Common Gallinule","Gallinula galeata","species","45","25","20"
"Cali","masflo1","Masked Flowerpiercer","Diglossa cyanea","species","45","19","20"
"Cali","olehem1","Oleaginous Hemispingus","Sphenopsis frontalis","species","39","16","20"
"Cali","ducfly","Dusky-capped Flycatcher","Myiarchus tuberculifer","species","46","30","20"
"Cali","compau","Common Pauraque","Nyctidromus albicollis","species","48","48","20"
"Cali","chivir1","Chivi Vireo","Vireo chivi","species","44","27","20"
"Cali","ducgra2","Dull-colored Grassquit","Asemospiza obscura","species","48","48","20"
"Cali","uniant2","Uniform Antshrike","Thamnophilus unicolor","species","44","33","20"
"Cali","babtan1","Blue-and-black Tanager","Tangara vassorii","species","43","31","20"
"Cali","pabspi1","Pale-breasted Spinetail","Synallaxis albescens","species","48","48","20"
"Cali","chcswi1","Chestnut-collared Swift","Streptoprocne rutila","species","47","29","20"
"Cali","crebob1","Crested Bobwhite","Colinus cristatus","species","47","29","20"
"Cali","brratt1","Bright-rumped Attila","Attila spadiceus","species","47","26","20"
"Cali","anhing","Anhinga","Anhinga anhinga","species","48","48","20"
"Cali","sohtyr1","Sooty-headed Tyrannulet","Phyllomyias griseiceps","species","45","23","20"
"Cali","multan1","Multicolored Tanager","Chlorochrysa nitidissima","species","48","48","20"
"Cali","mouwar","Mourning Warbler","Geothlypis philadelphia","species","32","18","20"
"Cali","yebbrf1","Yellow-breasted Brushfinch","Atlapetes latinuchus","species","43","14","20"
"Cali","yercac1","Yellow-rumped Cacique","Cacicus cela","species","46","24","20"
"Cali","musduc","Muscovy Duck","Cairina moschata","species","47","40","20"
"Cali","btttyr1","Black-throated Tody-Tyrant","Hemitriccus granadensis","species","46","35","20"
"Cali","limpki","Limpkin","Aramus guarauna","species","47","47","20"
"Cali","eawpew","Eastern Wood-Pewee","Contopus virens","species","36","20","20"
"Cali","colinc1","Collared Inca","Coeligena torquata","species","47","27","20"
"Cali","amakin1","Amazon Kingfisher","Chloroceryle amazona","species","46","20","20"
"Cali","watjac1","Wattled Jacana","Jacana jacana","species","44","30","20"
"Cali","sposan","Spotted Sandpiper","Actitis macularius","species","31","17","20"
"Cali","amered","American Redstart","Setophaga ruticilla","species","30","16","20"
"Cali","lytnig1","Lyre-tailed Nightjar","Uropsalis lyra","species","47","47","20"
"Cali","ructan4","Rufous-crested Tanager","Creurgops verticalis","species","47","24","20"
"Cali","yevwoo1","Yellow-vented Woodpecker","Dryobates dignus","species","47","34","20"
"Cali","rungre1","Rufous-naped Greenlet","Pachysylvia semibrunnea","species","47","45","20"
"Cali","shawre1","Sharpe's Wren","Cinnycerthia olivascens","species","36","17","20"
"Cali","rubsee1","Ruddy-breasted Seedeater","Sporophila minuta","species","43","23","20"
"Cali","cocher1","Cocoi Heron","Ardea cocoi","species","43","26","20"
"Cali","osprey","Osprey","Pandion haliaetus","species","31","15","20"
"Cali","moupuf1","Moustached Puffbird","Malacoptila mystacalis","species","40","14","20"
"Cali","mfbtyr1","Marble-faced Bristle-Tyrant","Phylloscartes ophthalmicus","species","44","27","20"
"Cali","shthaw","Short-tailed Hawk","Buteo brachyurus","species","43","37","20"
"Cali","chbchl1","Chestnut-breasted Chlorophonia","Chlorophonia pyrrhophrys","species","47","47","20"
